Sale ID,Product Name,Category,Price,Quantity,Customer Age,Customer Gender,Discount,Payment Method,Region,Sale Date,Total Sales
1161,Smartphone,Electronics,832.94,5,34,Female,0.23,Credit Card,Asia,2023-12-25,3206.82
1162,Tablet,Electronics,1203.33,7,60,Female,0.09,Bank Transfer,Europe,2024-07-19,7665.21
1163,Smartwatch,Electronics,1047.09,8,29,Female,0.03,Debit Card,Europe,2024-05-12,8125.42
1164,Smartwatch,Electronics,63.08,1,19,Male,0.07,PayPal,Europe,2024-07-14,58.66
1165,Tablet,Electronics,1240.16,1,28,Male,0.24,PayPal,Europe,2023-10-08,942.52
1166,Smartphone,Electronics,331.82,3,27,Female,0.04,Credit Card,South America,2023-03-11,955.64
1167,Tablet,Electronics,841.73,3,19,Female,0.29,Credit Card,South America,2024-06-19,1792.88
1168,Tablet,Electronics,446.37,2,62,Male,0.22,Credit Card,Europe,2025-01-22,696.34
1169,Smartphone,Electronics,117.07,4,29,Male,0.17,Bank Transfer,South America,2024-08-02,388.67
1170,Smartwatch,Electronics,996.71,6,60,Male,0.07,Debit Card,Europe,2023-07-30,5561.64
1171,Smartphone,Electronics,1427.11,1,45,Male,0.05,Bank Transfer,Europe,2024-02-12,1355.75
1172,Smartphone,Electronics,905.99,6,61,Female,0.03,Debit Card,North America,2024-12-07,5272.86
1173,Smartwatch,Electronics,358.98,1,44,Male,0.28,Credit Card,South America,2024-04-24,258.47
1174,Tablet,Electronics,342.29,6,35,Male,0.0,PayPal,Africa,2023-10-21,2053.74
1175,Headphones,Accessories,271.19,10,21,Male,0.3,PayPal,Europe,2023-06-28,1898.33
1176,Laptop,Electronics,952.22,6,32,Female,0.1,Debit Card,Europe,2023-09-23,5141.99
1177,Tablet,Electronics,1307.82,5,41,Male,0.07,Credit Card,North America,2023-11-23,6081.36
1178,Laptop,Electronics,279.09,9,37,Female,0.25,Bank Transfer,Africa,2023-06-19,1883.86
1179,Smartwatch,Electronics,242.5,6,46,Male,0.22,Credit Card,Africa,2024-01-04,1134.9
1180,Tablet,Electronics,1488.18,2,50,Female,0.23,PayPal,Europe,2024-02-05,2291.8
1181,Smartwatch,Electronics,55.7,10,39,Female,0.04,Credit Card,South America,2024-01-14,534.72
1182,Smartwatch,Electronics,87.7,3,63,Female,0.23,Bank Transfer,South America,2024-01-31,202.59
1183,Smartphone,Electronics,541.85,7,31,Male,0.1,Debit Card,Africa,2024-03-04,3413.66
1184,Laptop,Electronics,315.55,3,36,Female,0.12,PayPal,South America,2024-10-23,833.05
1185,Headphones,Accessories,77.01,3,63,Female,0.22,Credit Card,Asia,2024-11-16,180.2
1186,Tablet,Electronics,953.74,1,29,Female,0.15,Debit Card,Europe,2023-06-20,810.68
1187,Tablet,Electronics,252.72,4,52,Female,0.01,PayPal,Europe,2024-08-12,1000.77
1188,Smartphone,Electronics,772.57,9,59,Female,0.02,Debit Card,North America,2025-01-15,6814.07
1189,Tablet,Electronics,273.67,1,35,Male,0.19,Credit Card,Africa,2023-07-29,221.67
1190,Headphones,Accessories,223.3,4,50,Male,0.18,PayPal,Africa,2023-04-10,732.42
1191,Tablet,Electronics,54.48,10,42,Male,0.25,Bank Transfer,South America,2023-06-15,408.6
1192,Smartwatch,Electronics,1057.3,9,50,Male,0.26,Bank Transfer,South America,2023-08-21,7041.62
1193,Smartwatch,Electronics,1165.05,3,27,Female,0.26,Debit Card,Europe,2024-04-19,2586.41
1194,Laptop,Electronics,69.95,1,37,Female,0.19,Bank Transfer,South America,2023-01-22,56.66
1195,Tablet,Electronics,1104.13,6,33,Female,0.08,Credit Card,North America,2023-11-21,6094.8
1196,Laptop,Electronics,879.78,8,31,Female,0.2,Bank Transfer,South America,2024-12-13,5630.59
1197,Laptop,Electronics,526.54,2,46,Male,0.08,PayPal,Europe,2023-03-23,968.83
1198,Tablet,Electronics,611.85,8,39,Female,0.15,Bank Transfer,Europe,2023-01-16,4160.58
1199,Smartwatch,Electronics,91.49,3,32,Female,0.17,Debit Card,South America,2023-09-01,227.81
1200,Smartphone,Electronics,945.39,2,44,Female,0.29,Bank Transfer,North America,2023-07-18,1342.45
1201,Headphones,Accessories,1205.96,7,43,Female,0.05,Bank Transfer,Africa,2024-04-27,8019.63
1202,Laptop,Electronics,716.0,10,51,Male,0.26,Credit Card,Europe,2024-02-13,5298.4
1203,Smartwatch,Electronics,180.74,8,36,Male,0.04,Debit Card,North America,2023-04-20,1388.08
1204,Smartwatch,Electronics,310.21,2,42,Female,0.06,Debit Card,South America,2023-07-13,583.19
1205,Headphones,Accessories,1189.72,5,47,Female,0.26,Bank Transfer,Europe,2023-07-21,4401.96
1206,Smartwatch,Electronics,999.82,5,47,Female,0.26,PayPal,North America,2024-05-26,3699.33
1207,Smartwatch,Electronics,1201.55,6,43,Male,0.13,Debit Card,North America,2023-04-23,6272.09
1208,Headphones,Accessories,1193.12,9,18,Female,0.28,Debit Card,North America,2023-12-02,7731.42
1209,Laptop,Electronics,1404.16,9,39,Female,0.23,Bank Transfer,North America,2024-10-29,9730.83
1210,Headphones,Accessories,862.68,4,49,Female,0.14,Credit Card,Europe,2023-06-24,2967.62
1211,Laptop,Electronics,1279.42,4,22,Male,0.07,Bank Transfer,Asia,2024-05-03,4759.44
1212,Smartwatch,Electronics,505.68,9,23,Female,0.25,Credit Card,Asia,2023-09-18,3413.34
1213,Smartwatch,Electronics,156.17,7,45,Female,0.25,PayPal,Europe,2023-11-02,819.89
1214,Smartphone,Electronics,925.75,5,56,Female,0.02,Credit Card,North America,2024-06-12,4536.18
1215,Tablet,Electronics,1068.54,5,19,Female,0.17,Credit Card,Asia,2024-05-31,4434.44
1216,Tablet,Electronics,939.04,1,30,Female,0.28,Credit Card,North America,2023-02-16,676.11
1217,Laptop,Electronics,556.22,7,62,Male,0.08,Bank Transfer,South America,2024-09-15,3582.06
1218,Laptop,Electronics,83.26,1,27,Female,0.28,Debit Card,Africa,2024-10-07,59.95
1219,Tablet,Electronics,1456.54,7,65,Male,0.01,Debit Card,Africa,2023-02-26,10093.82
1220,Smartphone,Electronics,286.23,2,51,Female,0.14,Debit Card,Africa,2023-09-13,492.32
1221,Tablet,Electronics,1280.19,4,44,Male,0.17,Debit Card,Africa,2024-05-13,4250.23
1222,Headphones,Accessories,123.27,7,29,Female,0.03,PayPal,Asia,2023-07-27,837.0
1223,Tablet,Electronics,76.04,7,51,Female,0.29,PayPal,Africa,2023-08-02,377.92
1224,Laptop,Electronics,1059.12,4,39,Male,0.18,Bank Transfer,South America,2023-04-08,3473.91
1225,Smartwatch,Electronics,234.62,9,43,Male,0.17,PayPal,Europe,2023-05-21,1752.61
1226,Tablet,Electronics,1243.12,7,41,Female,0.14,Bank Transfer,Europe,2024-06-01,7483.58
1227,Smartwatch,Electronics,1362.88,2,32,Male,0.18,Credit Card,Asia,2024-04-03,2235.12
1228,Smartphone,Electronics,1370.94,6,35,Male,0.26,Debit Card,Africa,2023-08-09,6086.97
1229,Tablet,Electronics,496.81,5,38,Female,0.12,Bank Transfer,Europe,2023-05-22,2185.96
1230,Smartwatch,Electronics,1093.69,4,29,Female,0.15,Credit Card,North America,2024-12-22,3718.55
1231,Smartwatch,Electronics,255.36,5,30,Female,0.28,PayPal,South America,2023-02-19,919.3
1232,Smartphone,Electronics,217.11,10,54,Male,0.1,PayPal,Africa,2024-12-25,1953.99
1233,Smartwatch,Electronics,1050.47,4,31,Male,0.08,PayPal,Africa,2024-12-31,3865.73
1234,Smartphone,Electronics,515.82,4,29,Male,0.21,PayPal,South America,2023-11-29,1629.99
1235,Tablet,Electronics,605.8,1,29,Female,0.07,Debit Card,Europe,2024-05-03,563.39
1236,Headphones,Accessories,330.52,1,37,Female,0.12,Credit Card,South America,2023-04-23,290.86
1237,Smartwatch,Electronics,554.0,5,39,Female,0.28,PayPal,Africa,2023-08-30,1994.4
1238,Headphones,Accessories,171.52,2,19,Female,0.07,Credit Card,Africa,2024-11-24,319.03
1239,Smartphone,Electronics,347.23,2,44,Male,0.23,Bank Transfer,South America,2024-04-28,534.73
1240,Tablet,Electronics,480.79,4,46,Male,0.07,PayPal,Africa,2023-09-14,1788.54
1241,Laptop,Electronics,117.01,4,35,Male,0.29,PayPal,Asia,2023-12-09,332.31
1242,Tablet,Electronics,1180.03,9,29,Male,0.16,PayPal,South America,2023-03-24,8921.03
1243,Headphones,Accessories,1099.79,7,36,Female,0.12,Debit Card,South America,2024-04-03,6774.71
1244,Tablet,Electronics,1020.38,4,65,Male,0.14,Credit Card,North America,2024-07-23,3510.11
1245,Smartwatch,Electronics,787.6,9,35,Male,0.08,Credit Card,Europe,2024-09-26,6521.33
1246,Tablet,Electronics,339.87,7,63,Male,0.21,PayPal,Asia,2023-03-10,1879.48
1247,Smartwatch,Electronics,534.84,7,37,Female,0.16,Bank Transfer,North America,2025-01-19,3144.86
1248,Tablet,Electronics,832.55,3,18,Male,0.16,Bank Transfer,Asia,2023-07-08,2098.03
1249,Smartwatch,Electronics,786.87,5,63,Male,0.19,Bank Transfer,Africa,2023-03-26,3186.82
1250,Smartwatch,Electronics,907.25,5,39,Male,0.15,PayPal,North America,2024-12-01,3855.81
1251,Smartwatch,Electronics,762.22,6,63,Male,0.21,Debit Card,North America,2023-12-19,3612.92
1252,Laptop,Electronics,1234.12,10,61,Male,0.21,Bank Transfer,North America,2023-05-16,9749.55
1253,Laptop,Electronics,953.76,7,33,Female,0.07,Bank Transfer,Asia,2024-09-13,6208.98
1254,Smartphone,Electronics,480.51,4,20,Male,0.28,Debit Card,Europe,2024-01-20,1383.87
1255,Tablet,Electronics,953.94,10,34,Female,0.14,Debit Card,North America,2023-09-29,8203.88
1256,Smartwatch,Electronics,433.23,1,21,Female,0.2,Credit Card,Asia,2023-12-06,346.58
1257,Smartwatch,Electronics,167.79,2,41,Female,0.17,PayPal,Asia,2024-05-26,278.53
1258,Smartwatch,Electronics,1288.62,2,24,Male,0.1,Bank Transfer,Europe,2023-02-18,2319.52
1259,Tablet,Electronics,975.32,4,59,Female,0.03,Credit Card,Asia,2024-09-18,3784.24
1260,Laptop,Electronics,1298.01,9,61,Female,0.23,Debit Card,Asia,2025-01-31,8995.21
1261,Laptop,Electronics,1385.51,10,33,Female,0.26,Debit Card,Asia,2024-05-20,10252.77
1262,Laptop,Electronics,1332.11,8,23,Male,0.05,PayPal,North America,2024-03-06,10124.04
1263,Headphones,Accessories,1112.68,10,20,Female,0.02,Debit Card,South America,2023-05-04,10904.26
1264,Smartphone,Electronics,55.99,4,52,Female,0.09,Bank Transfer,Africa,2025-02-04,203.8
1265,Headphones,Accessories,1411.85,4,33,Male,0.1,Bank Transfer,Europe,2023-03-25,5082.66
1266,Headphones,Accessories,1041.6,4,19,Female,0.25,Credit Card,Europe,2023-11-28,3124.8
1267,Laptop,Electronics,290.48,10,23,Male,0.24,Bank Transfer,Africa,2023-01-22,2207.65
1268,Smartwatch,Electronics,699.93,1,26,Male,0.07,Bank Transfer,Europe,2024-03-16,650.93
1269,Smartwatch,Electronics,1227.2,8,60,Female,0.25,Debit Card,North America,2023-09-21,7363.2
1270,Laptop,Electronics,947.7,1,64,Male,0.25,Bank Transfer,Africa,2023-03-25,710.78
1271,Tablet,Electronics,519.11,4,45,Female,0.05,Bank Transfer,Asia,2023-12-03,1972.62
1272,Headphones,Accessories,419.89,1,62,Female,0.05,Debit Card,South America,2024-05-01,398.9
1273,Tablet,Electronics,79.89,3,62,Male,0.23,Bank Transfer,South America,2024-06-15,184.55
1274,Laptop,Electronics,650.38,6,49,Female,0.21,Credit Card,Europe,2024-01-19,3082.8
1275,Smartphone,Electronics,787.71,3,25,Male,0.17,Bank Transfer,Asia,2023-05-27,1961.4
1276,Smartwatch,Electronics,1033.32,8,30,Female,0.18,Bank Transfer,Africa,2024-07-03,6778.58
1277,Headphones,Accessories,430.77,9,44,Female,0.27,PayPal,South America,2024-12-23,2830.16
1278,Smartphone,Electronics,1237.85,5,19,Male,0.1,Bank Transfer,Asia,2023-09-13,5570.32
1279,Laptop,Electronics,290.76,10,31,Male,0.07,PayPal,Asia,2023-12-22,2704.07
1280,Smartphone,Electronics,184.62,10,51,Male,0.03,PayPal,Asia,2023-09-30,1790.81
1281,Laptop,Electronics,362.25,5,34,Female,0.2,Debit Card,South America,2024-08-11,1449.0
1282,Laptop,Electronics,714.1,10,50,Male,0.22,Credit Card,Europe,2024-09-16,5569.98
1283,Tablet,Electronics,666.02,1,64,Male,0.12,Debit Card,Africa,2024-08-18,586.1
1284,Smartwatch,Electronics,1196.5,3,30,Female,0.01,Debit Card,South America,2023-06-06,3553.61
1285,Smartwatch,Electronics,914.9,1,51,Male,0.12,Debit Card,Asia,2023-12-01,805.11
1286,Tablet,Electronics,1159.1,10,40,Male,0.05,PayPal,Europe,2024-11-24,11011.45
1287,Headphones,Accessories,106.6,3,32,Male,0.22,Credit Card,Europe,2023-04-04,249.44
1288,Smartwatch,Electronics,622.32,7,55,Male,0.04,Credit Card,Africa,2024-05-12,4181.99
1289,Headphones,Accessories,295.89,9,23,Female,0.3,Bank Transfer,North America,2024-06-21,1864.11
1290,Smartwatch,Electronics,296.5,6,62,Female,0.2,Bank Transfer,Africa,2023-06-04,1423.2
1291,Smartphone,Electronics,68.86,2,56,Female,0.28,Bank Transfer,Asia,2024-02-26,99.16
1292,Smartphone,Electronics,870.14,2,26,Female,0.23,PayPal,Asia,2023-12-25,1340.02
1293,Laptop,Electronics,469.67,6,41,Male,0.24,Bank Transfer,Africa,2023-11-03,2141.7
1294,Smartwatch,Electronics,401.1,7,54,Female,0.21,Debit Card,South America,2024-06-12,2218.08
1295,Tablet,Electronics,1137.95,9,20,Female,0.3,Credit Card,South America,2024-12-16,7169.09
1296,Laptop,Electronics,919.78,9,50,Male,0.09,PayPal,South America,2023-10-30,7533.0
1297,Headphones,Accessories,360.86,4,49,Female,0.2,Credit Card,Europe,2024-08-29,1154.75
1298,Smartwatch,Electronics,1097.91,9,62,Female,0.16,Debit Card,South America,2024-12-30,8300.2
1299,Smartphone,Electronics,1450.25,6,51,Female,0.1,PayPal,South America,2023-08-12,7831.35
1300,Smartphone,Electronics,998.36,7,34,Male,0.11,Credit Card,Europe,2024-08-17,6219.78
1301,Smartphone,Electronics,634.96,10,56,Male,0.27,Debit Card,North America,2023-07-16,4635.21
1302,Headphones,Accessories,958.15,4,18,Female,0.15,Bank Transfer,South America,2024-03-12,3257.71
1303,Laptop,Electronics,853.0,5,54,Male,0.23,PayPal,Europe,2024-02-20,3284.05
1304,Smartphone,Electronics,206.83,8,63,Female,0.02,PayPal,South America,2024-05-11,1621.55
1305,Tablet,Electronics,1497.95,4,50,Male,0.29,PayPal,North America,2024-10-12,4254.18
1306,Laptop,Electronics,276.46,1,25,Female,0.23,PayPal,South America,2025-01-05,212.87
1307,Tablet,Electronics,1460.75,8,20,Male,0.23,Bank Transfer,Asia,2024-10-05,8998.22
1308,Tablet,Electronics,780.09,2,20,Male,0.13,Credit Card,North America,2024-07-26,1357.36
1309,Smartphone,Electronics,416.34,6,24,Male,0.02,Credit Card,Europe,2024-06-30,2448.08
1310,Smartphone,Electronics,249.33,9,32,Female,0.02,Debit Card,South America,2024-08-19,2199.09
1311,Tablet,Electronics,1434.78,8,21,Male,0.13,Credit Card,Asia,2023-09-23,9986.07
1312,Smartwatch,Electronics,796.8,8,62,Female,0.04,Credit Card,Africa,2023-02-05,6119.42
1313,Laptop,Electronics,890.66,10,21,Female,0.18,PayPal,Asia,2023-02-16,7303.41
1314,Smartwatch,Electronics,290.84,6,55,Male,0.08,Debit Card,Europe,2024-04-24,1605.44
1315,Smartphone,Electronics,1493.33,8,39,Male,0.3,Credit Card,Europe,2023-03-21,8362.65
1316,Smartphone,Electronics,487.59,7,43,Male,0.19,Debit Card,Europe,2024-12-22,2764.64
1317,Smartwatch,Electronics,648.64,8,20,Female,0.0,Credit Card,Europe,2024-09-27,5189.12
1318,Tablet,Electronics,1290.37,6,56,Male,0.18,PayPal,South America,2023-07-23,6348.62
1319,Smartwatch,Electronics,57.12,7,54,Male,0.2,PayPal,South America,2023-10-30,319.87
1320,Smartwatch,Electronics,823.82,5,60,Male,0.24,Debit Card,Africa,2023-08-01,3130.52
1321,Tablet,Electronics,1282.81,8,37,Male,0.1,PayPal,Africa,2024-12-14,9236.23
1322,Laptop,Electronics,94.47,8,44,Male,0.13,Credit Card,Europe,2023-02-18,657.51
1323,Headphones,Accessories,954.86,1,35,Male,0.29,Debit Card,North America,2023-09-12,677.95
1324,Laptop,Electronics,950.36,8,23,Male,0.08,PayPal,Africa,2023-09-28,6994.65
1325,Smartwatch,Electronics,1267.69,9,24,Female,0.3,Credit Card,South America,2023-11-22,7986.45
1326,Headphones,Accessories,370.35,10,37,Male,0.19,Debit Card,Europe,2025-02-01,2999.84
1327,Smartwatch,Electronics,1144.45,5,44,Female,0.14,Debit Card,Asia,2024-08-16,4921.14
1328,Smartwatch,Electronics,1432.16,1,45,Female,0.29,PayPal,Europe,2024-09-06,1016.83
1329,Smartwatch,Electronics,59.22,4,46,Male,0.26,Debit Card,Europe,2023-08-10,175.29
1330,Headphones,Accessories,1259.91,1,46,Male,0.29,Credit Card,Africa,2024-02-18,894.54
1331,Tablet,Electronics,772.21,1,41,Male,0.14,Debit Card,South America,2024-05-01,664.1
1332,Smartwatch,Electronics,413.42,2,38,Female,0.17,Bank Transfer,North America,2024-11-05,686.28
1333,Headphones,Accessories,1059.49,7,49,Male,0.14,Bank Transfer,Europe,2023-06-25,6378.13
1334,Tablet,Electronics,1030.88,4,35,Female,0.25,Debit Card,Europe,2023-06-13,3092.64
1335,Headphones,Accessories,1060.65,4,38,Male,0.12,Bank Transfer,North America,2024-12-31,3733.49
1336,Tablet,Electronics,282.17,7,45,Female,0.07,Bank Transfer,Asia,2023-08-05,1836.93
1337,Tablet,Electronics,138.65,9,25,Female,0.16,Credit Card,Asia,2023-03-22,1048.19
1338,Smartwatch,Electronics,428.16,5,30,Female,0.03,Debit Card,South America,2024-09-10,2076.58
1339,Headphones,Accessories,595.24,1,34,Female,0.25,Credit Card,Asia,2023-02-13,446.43
1340,Smartphone,Electronics,547.09,6,21,Female,0.02,Credit Card,South America,2023-09-26,3216.89
1341,Headphones,Accessories,1134.67,2,55,Female,0.03,Bank Transfer,South America,2023-11-12,2201.26
1342,Headphones,Accessories,908.9,2,27,Female,0.24,Credit Card,North America,2024-01-24,1381.53
1343,Tablet,Electronics,698.61,6,55,Male,0.12,Bank Transfer,Europe,2023-05-29,3688.66
1344,Laptop,Electronics,529.05,10,20,Male,0.14,Credit Card,South America,2024-09-01,4549.83
1345,Smartphone,Electronics,462.16,9,48,Female,0.2,PayPal,North America,2024-02-14,3327.55
1346,Smartwatch,Electronics,106.2,9,18,Female,0.08,Bank Transfer,South America,2024-10-08,879.34
1347,Laptop,Electronics,1154.57,5,19,Female,0.18,Credit Card,South America,2023-02-05,4733.74
1348,Tablet,Electronics,111.37,10,33,Female,0.06,Bank Transfer,Europe,2023-11-28,1046.88
1349,Smartphone,Electronics,803.66,6,38,Male,0.16,PayPal,North America,2024-11-26,4050.45
1350,Smartphone,Electronics,1402.25,5,59,Female,0.01,Credit Card,South America,2023-10-25,6941.14
1351,Laptop,Electronics,962.95,5,45,Female,0.24,Debit Card,South America,2023-07-13,3659.21
1352,Tablet,Electronics,501.13,10,24,Male,0.23,Bank Transfer,Europe,2023-03-08,3858.7
1353,Headphones,Accessories,194.81,3,45,Male,0.25,Debit Card,Africa,2023-06-20,438.32
1354,Headphones,Accessories,764.99,6,44,Female,0.21,Credit Card,Europe,2024-04-01,3626.05
1355,Smartwatch,Electronics,201.98,6,37,Male,0.09,Debit Card,Europe,2024-04-17,1102.81
1356,Laptop,Electronics,241.62,8,21,Male,0.12,Credit Card,Europe,2023-03-12,1701.0
1357,Smartwatch,Electronics,472.38,3,53,Female,0.01,Credit Card,Africa,2023-07-17,1402.97
1358,Headphones,Accessories,1069.95,9,29,Male,0.08,Debit Card,Asia,2024-08-03,8859.19
1359,Headphones,Accessories,917.2,2,60,Female,0.01,Debit Card,Asia,2025-01-12,1816.06
1360,Smartwatch,Electronics,590.93,6,32,Male,0.02,Bank Transfer,Africa,2023-04-27,3474.67
1361,Headphones,Accessories,465.18,9,46,Male,0.06,Credit Card,Asia,2024-07-03,3935.42
1362,Headphones,Accessories,287.68,3,41,Male,0.16,Bank Transfer,Europe,2023-02-05,724.95
1363,Smartwatch,Electronics,83.32,1,34,Female,0.01,Credit Card,Europe,2024-12-15,82.49
1364,Tablet,Electronics,173.28,6,48,Male,0.23,Bank Transfer,South America,2023-11-05,800.55
1365,Smartwatch,Electronics,1465.81,8,20,Male,0.28,Credit Card,Europe,2023-12-21,8443.07
1366,Headphones,Accessories,1275.7,1,62,Male,0.04,Debit Card,North America,2023-08-31,1224.67
1367,Headphones,Accessories,1492.28,4,30,Female,0.28,Bank Transfer,Europe,2023-09-04,4297.77
1368,Tablet,Electronics,351.83,8,64,Male,0.11,Bank Transfer,North America,2024-12-04,2505.03
1369,Headphones,Accessories,663.18,6,55,Female,0.22,Credit Card,South America,2024-12-05,3103.68
1370,Tablet,Electronics,193.14,7,33,Male,0.29,Bank Transfer,Africa,2024-08-08,959.91
1371,Tablet,Electronics,334.4,7,35,Female,0.0,PayPal,Africa,2023-12-19,2340.8
1372,Headphones,Accessories,1177.57,5,40,Female,0.24,Debit Card,Europe,2025-01-26,4474.77
1373,Smartphone,Electronics,1113.46,10,29,Male,0.07,Credit Card,South America,2023-10-10,10355.18
1374,Headphones,Accessories,732.68,1,38,Female,0.01,Bank Transfer,South America,2023-10-01,725.35
1375,Smartwatch,Electronics,695.04,6,35,Female,0.23,Bank Transfer,North America,2024-01-03,3211.08
1376,Headphones,Accessories,1025.05,5,45,Male,0.29,Bank Transfer,Europe,2023-01-23,3638.93
1377,Laptop,Electronics,1213.12,5,25,Male,0.07,Debit Card,Africa,2023-06-11,5641.01
1378,Smartwatch,Electronics,395.31,7,32,Female,0.05,Debit Card,Africa,2023-04-29,2628.81
1379,Headphones,Accessories,1337.85,1,51,Male,0.22,Bank Transfer,Asia,2023-07-24,1043.52
1380,Smartwatch,Electronics,787.28,6,30,Male,0.15,Bank Transfer,Africa,2023-09-12,4015.13
1381,Tablet,Electronics,347.29,5,19,Male,0.29,PayPal,Asia,2025-01-14,1232.88
1382,Laptop,Electronics,198.29,10,62,Male,0.07,Credit Card,South America,2023-08-02,1844.1
1383,Smartphone,Electronics,670.45,3,50,Female,0.15,PayPal,North America,2023-07-13,1709.65
1384,Laptop,Electronics,1084.68,7,40,Male,0.03,PayPal,Africa,2024-08-15,7364.98
1385,Headphones,Accessories,1259.31,6,39,Female,0.03,Debit Card,Asia,2023-07-19,7329.18
1386,Tablet,Electronics,1324.21,2,38,Female,0.05,PayPal,Asia,2023-03-31,2516.0
1387,Smartwatch,Electronics,247.72,8,30,Male,0.13,PayPal,North America,2024-12-27,1724.13
1388,Smartphone,Electronics,1018.25,9,45,Female,0.22,PayPal,Asia,2023-05-12,7148.12
1389,Laptop,Electronics,739.23,5,28,Female,0.28,PayPal,North America,2023-01-03,2661.23
1390,Smartwatch,Electronics,542.42,3,22,Male,0.22,PayPal,Asia,2024-10-08,1269.26
1391,Smartwatch,Electronics,302.42,1,18,Female,0.06,Bank Transfer,North America,2024-03-19,284.27
1392,Laptop,Electronics,1429.16,7,28,Male,0.02,Credit Card,South America,2023-07-26,9804.04
